stat_mean,stat_std,stat_var,stat_max,stat_min,stat_range,stat_rms,stat_skewness,stat_kurtosis,stat_zero_crossings,stat_zcr,stat_peak_count,stat_peak_mean,stat_energy,stat_power,fft_total_energy,fft_sub_bass_energy,fft_sub_bass_ratio,fft_bass_energy,fft_bass_ratio,fft_low_mid_energy,fft_low_mid_ratio,fft_high_mid_energy,fft_high_mid_ratio,fft_centroid,fft_spread,fft_rolloff,fft_dominant_freq,fft_dominant_magnitude,fft_flatness,lif_low_spike_count,lif_low_spike_rate,lif_low_isi_mean,lif_low_isi_std,lif_low_isi_cv,lif_low_isi_min,lif_low_isi_max,lif_low_burst_count,lif_low_burst_ratio,lif_low_first_spike_time,lif_low_last_spike_time,lif_low_spike_duration,lif_low_potential_mean,lif_low_potential_max,lif_low_potential_std,lif_mid_spike_count,lif_mid_spike_rate,lif_mid_isi_mean,lif_mid_isi_std,lif_mid_isi_cv,lif_mid_isi_min,lif_mid_isi_max,lif_mid_burst_count,lif_mid_burst_ratio,lif_mid_first_spike_time,lif_mid_last_spike_time,lif_mid_spike_duration,lif_mid_potential_mean,lif_mid_potential_max,lif_mid_potential_std,lif_high_spike_count,lif_high_spike_rate,lif_high_isi_mean,lif_high_isi_std,lif_high_isi_cv,lif_high_isi_min,lif_high_isi_max,lif_high_burst_count,lif_high_burst_ratio,lif_high_first_spike_time,lif_high_last_spike_time,lif_high_spike_duration,lif_high_potential_mean,lif_high_potential_max,lif_high_potential_std,lif_total_spikes,lif_low_high_ratio
-0.0003341153388684909,0.3634567033135215,0.13210077518353316,1.0,-0.9903687195642815,1.9903687195642816,0.36345685688482043,-0.09846521131961873,0.7915899492309029,54.0,0.27,38.0,0.47747103288347326,26.420177363318572,0.13210088681659285,0.2642019727294952,0.00016515878371983148,0.0006251232038544163,0.226942663703927,0.8589741449447321,0.029904944241549086,0.1131897083177667,0.005435207129168381,0.020572167084747826,34.70468042652224,21.684388464009114,21.0,18.0,0.32845938431350474,0.39501743551354485,12.0,12.0,55.0,5.222329678670935,0.0949514487031079,45.0,65.0,0.0,0.0,0.065,0.67,0.605,-0.3423374316758839,0.2980496139066141,0.6074863935485131,9.0,9.0,61.25,22.741756748325315,0.37129398772776023,45.0,120.0,0.0,0.0,0.07,0.56,0.49000000000000005,-0.16406175883664445,0.49008292043162427,0.4671421727472414,10.0,10.0,55.0,9.128709291752768,0.16597653257732306,40.0,70.0,0.0,0.0,0.075,0.57,0.49499999999999994,-0.00949591050691395,0.6130393738192939,0.27072862181128393,31.0,1.0909090909090908
-0.0003352693941490104,0.36661584013721804,0.1344071742395182,0.9188768036949252,-1.0,1.9188768036949253,0.36661599343875445,0.072835903122207,0.5416321854457284,45.0,0.225,36.0,0.4279217240464932,26.881457329016968,0.13440728664508483,0.2688146257763581,0.00028294625086660154,0.0010525701492029057,0.23726654119603063,0.8826399993025748,0.02455392483487455,0.09134147650942245,0.005295215918708971,0.019698392159452353,30.739804474281787,23.27145294143774,14.0,13.0,0.3668997317836583,0.415109774168519,10.0,10.0,96.66666666666667,50.93568929978708,0.5269209237909008,65.0,240.0,0.0,0.0,0.03,0.9,0.87,-0.5130235504917386,0.28942851628936644,0.8231562448688083,7.0,7.0,75.83333333333333,11.696390706348499,0.1542381192045956,60.0,90.0,0.0,0.0,0.035,0.49,0.45499999999999996,-0.46535306619250655,0.45151949536781105,0.8636876261415908,6.0,6.0,77.0,12.884098726725126,0.1673259574899367,55.0,95.0,0.0,0.0,0.1,0.485,0.385,-0.33504801217600017,0.6386500880780963,0.6561872714412356,23.0,1.4285714285714286
0.002429111270233123,0.36564584883764223,0.1336968867721999,0.972686990459615,-1.0,1.9726869904596152,0.3656539174598887,-0.060666015785359885,0.5883425756602296,70.0,0.35,43.0,0.5391027757103268,26.740557470752616,0.1337027873537631,0.26741688703710853,0.00041780516334940186,0.001562373894267893,0.0018375949802077432,0.00687164898178469,0.23818702114944545,0.8906955117883917,0.02586213365842514,0.09671092179442373,39.24048287092318,20.411877819692418,28.0,27.0,0.3850810692745393,0.42995303302582555,15.0,15.0,36.785714285714285,4.056363104143053,0.11027006496699561,30.0,45.0,0.0,0.0,0.01,0.525,0.515,-0.1377234367632879,0.281244344153476,0.3323471047026377,16.0,16.0,36.666666666666664,2.9814239699997196,0.08131156281817417,30.0,40.0,0.0,0.0,0.015,0.565,0.5499999999999999,0.017117603265927185,0.45927244331957506,0.12900156751587277,2.0,2.0,80.0,0.0,0.0,80.0,80.0,0.0,0.0,0.045,0.125,0.08,-0.10643033338123498,0.6181111775849795,0.44509394361647264,33.0,5.0
0.0031562865009769174,0.3643054017301341,0.1327184257297544,0.960493038935819,-1.0,1.960493038935819,0.36431907426626825,-0.07442283233161322,0.6492581760212306,45.0,0.225,31.0,0.5000614128587676,26.54567757484613,0.13272838787423066,0.2654763563296724,0.00045388885667295247,0.0017097148038989023,0.2384816589429939,0.8983160012826614,0.022904956666601754,0.08627870660365013,0.002416888239958471,0.009103967948267103,29.415335192836217,21.51890917292738,16.0,15.0,0.36895442920441396,0.4141936069761133,11.0,11.0,66.5,5.024937810560445,0.0755629745948939,55.0,75.0,0.0,0.0,0.015,0.68,0.665,-0.43011006626467263,0.2818031804728275,0.7421586571650463,9.0,9.0,73.75,28.586491565073178,0.38761344495014477,50.0,145.0,0.0,0.0,0.015,0.605,0.59,-0.329315168161002,0.4851883466612704,0.6341758131993933,10.0,10.0,63.888888888888886,9.36238863686262,0.14654173518567581,50.0,80.0,0.0,0.0,0.03,0.605,0.575,-0.08922960531572942,0.6895286898771619,0.40770458618292876,30.0,1.0
-0.001006388201996793,0.3797686798031253,0.14422425015940868,0.993869206936606,-1.0,1.993869206936606,0.37977001326674253,-0.04835934291322147,0.6091795768787263,67.0,0.335,43.0,0.5481248065759111,28.84505259532436,0.1442252629766218,0.28845217299991904,0.00020051375119582707,0.0006951369062016727,0.014423941912397823,0.050004622109057255,0.24588274533965582,0.8524211923842318,0.026675658506534434,0.09247861862109827,38.68481992872077,20.01585427879101,27.0,26.0,0.3660072863652521,0.43007976701483946,16.0,16.0,49.333333333333336,39.06689419728963,0.791896503999114,35.0,195.0,0.0,0.0,0.05,0.79,0.74,-0.19012289879136562,0.2770749526297046,0.3834165762708215,15.0,15.0,39.642857142857146,4.804865731097754,0.1212038202439073,35.0,50.0,0.0,0.0,0.09,0.645,0.555,-0.027129035185822405,0.4803177479893168,0.1985174027765779,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.135,0.0,-0.1380845049689222,0.6965500829654085,0.4852493188356219,32.0,8.0
2.8350294402104682e-05,0.36196863218290687,0.13102129068436452,0.9695959982859123,-1.0,1.9695959982859121,0.36196863329314005,-0.13641907956073962,0.709795773033862,57.0,0.285,36.0,0.46234224002761604,26.20425829762074,0.1310212914881037,0.26204240751981733,0.000141146757046525,0.0005386408952985462,0.22685177343017157,0.8657063392552022,0.0256878298241387,0.09802928486830167,0.005791795460339223,0.022102512005393475,35.566248461288446,23.083814710714588,19.0,17.0,0.37561840368347954,0.391404931039419,11.0,11.0,60.5,3.5,0.05785123966942149,55.0,65.0,0.0,0.0,0.015,0.62,0.605,-0.38009524962792085,0.29588484636026324,0.6632973366041238,12.0,12.0,59.54545454545455,8.64831708656384,0.14523891290412555,45.0,70.0,0.0,0.0,0.025,0.68,0.655,-0.16676058060106475,0.4829973922122128,0.5379844803293701,8.0,8.0,58.57142857142857,3.499271061118826,0.05974365226300434,55.0,65.0,0.0,0.0,0.075,0.485,0.41,-0.03042256452041289,0.6655020810373504,0.3127175398036307,31.0,1.2222222222222223
0.0018241806354122058,0.36568598754019616,0.1337262414832485,1.0,-0.9051884681825066,1.9051884681825066,0.36569053736491336,0.058673989052562235,0.47242513411582987,47.0,0.235,41.0,0.4667399007677462,26.74591382364782,0.1337295691182391,0.2674655268886727,0.0005393145801772137,0.002016389125915483,0.23995500263490416,0.8971436630974368,0.021230768036076524,0.07937758661876324,0.0046177905651924745,0.01726499342619223,33.5592860872739,21.282964870483998,20.0,19.0,0.3424963222732779,0.4368112834891176,13.0,13.0,50.416666666666664,6.909634979907082,0.13705061117171072,35.0,60.0,0.0,0.0,0.025,0.63,0.605,-0.29800802752020517,0.29987683756724265,0.5605520640739381,11.0,11.0,57.5,18.062391868188442,0.3141285542293642,45.0,110.0,0.0,0.0,0.065,0.64,0.575,-0.0894236489246406,0.49247277094165115,0.3923970070936223,10.0,10.0,51.111111111111114,4.581228472908512,0.08963273099168827,45.0,60.0,0.0,0.0,0.065,0.525,0.46,0.04081115596680611,0.6966092603420112,0.22515613760177533,34.0,1.1818181818181819
-0.0001134789735341446,0.3495861669166244,0.122210488099458,0.9212231912473721,-1.0,1.921223191247372,0.3495861853347976,-0.011137969685641083,0.4737243595985574,47.0,0.235,32.0,0.4851029059474618,24.442100195387084,0.12221050097693542,0.24442102576833177,5.366073341455547e-05,0.00021954221501165863,0.22053725426165433,0.9022843001258676,0.02128952434578458,0.08710185332931679,0.002339965994631735,0.00957350533293425,30.218687216649972,18.534863712050655,19.0,18.0,0.3660989196545982,0.2920553820863085,10.0,10.0,61.666666666666664,19.293061504650375,0.31286045683216823,45.0,115.0,0.0,0.0,0.025,0.58,0.5549999999999999,-0.3388517659702571,0.29246847180491486,0.6153047442739633,8.0,8.0,56.42857142857143,5.150787536377128,0.09127977912567062,50.0,65.0,0.0,0.0,0.07,0.465,0.395,-0.16470430012326467,0.48795270589872664,0.4657813128272615,11.0,11.0,57.0,10.295630140987,0.1806250901927544,45.0,70.0,0.0,0.0,0.075,0.645,0.5700000000000001,-0.0012199183051694717,0.672792552439653,0.32881312125960294,29.0,0.8333333333333334
-0.0014510785643084246,0.37176018987818243,0.13820563877826225,0.9331394142179948,-1.0,1.9331394142179947,0.3717630218395343,0.02714265107749155,0.41000174644674514,60.0,0.3,53.0,0.4799531581989397,27.641548881452408,0.13820774440726205,0.27641824455946634,0.00037842456976187264,0.0013690289156856237,0.002944784132344431,0.010653363839902319,0.24546353230493653,0.8880149449155771,0.024994965197272415,0.09042444078922858,40.36382312669509,20.646935822086316,28.0,27.0,0.37726324144608386,0.4954199555335956,12.0,12.0,43.63636363636363,16.934487281997416,0.3880820002124408,25.0,80.0,0.0,0.0,0.08,0.56,0.48000000000000004,-0.16361539643179246,0.2908275422869241,0.3731463335886793,16.0,16.0,37.0,3.0550504633038935,0.08256893144064577,30.0,40.0,0.0,0.0,0.085,0.64,0.555,0.014228842564126584,0.4952040369585089,0.16313210700334582,2.0,2.0,185.0,0.0,0.0,185.0,185.0,0.0,0.0,0.085,0.27,0.185,-0.1548619104765608,0.615615500808077,0.4228794538138621,30.0,4.0
-1.6516085464509668e-05,0.37604485016310274,0.14140972933419038,1.0,-0.9390917433679176,1.9390917433679176,0.3760448505258003,0.12416023665978684,0.6268987697414343,52.0,0.26,28.0,0.5976173421298464,28.281945921394293,0.14140972960697146,0.28281904225379734,6.27569287155108e-05,0.0002218978191610024,0.2580812648267054,0.9125314288556787,0.021856907396736975,0.07728230466672291,0.0020489175227444366,0.007244623649426364,31.652656367166895,20.16453904844083,20.0,19.0,0.3922762211919227,0.33294529175656473,11.0,11.0,64.5,33.7231374578345,0.5228393404315426,45.0,165.0,0.0,0.0,0.065,0.71,0.645,-0.3662951448337299,0.27410238581305724,0.630098122382624,11.0,11.0,53.5,2.29128784747792,0.04282781023323215,50.0,55.0,0.0,0.0,0.07,0.605,0.5349999999999999,-0.13438893016772405,0.49662192388978105,0.4083144832982484,11.0,11.0,53.0,4.58257569495584,0.08646369235765736,45.0,60.0,0.0,0.0,0.07,0.6,0.53,0.02501140743850291,0.6344838006002161,0.2202303714412469,33.0,0.9166666666666666
0.0008892086917528485,0.35560939080135184,0.1264580388261086,1.0,-0.9513583284292617,1.9513583284292617,0.3556105025420454,0.006576476069770918,0.6199787815251456,71.0,0.355,52.0,0.47866042226427336,25.291765903641217,0.12645882951820608,0.2529192269077393,0.000793393486194033,0.003136944136594863,0.003744387622280192,0.014804677630007201,0.2188962723074705,0.8654789708841403,0.02748642111318857,0.10867667689158123,40.854374143611274,19.732099872435356,31.0,29.0,0.33994938765911625,0.391936472389884,16.0,16.0,60.666666666666664,96.12260689117599,1.5844385751292747,30.0,420.0,0.0,0.0,0.075,0.985,0.91,-0.1328703768904179,0.23848525287480474,0.306738270257689,14.0,14.0,34.61538461538461,3.076923076923077,0.0888888888888889,30.0,40.0,0.0,0.0,0.08,0.53,0.45,0.01611238529648552,0.4961439204847479,0.19154256785502374,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.0,-0.14086184024751333,0.6535814677527072,0.4114519362335512,31.0,8.0
0.00119770089751436,0.3371189213109604,0.1136491671058655,1.0,-0.8942484839215984,1.8942484839215985,0.33712104887310934,0.18974727687019247,0.9185711829647607,61.0,0.305,44.0,0.48319402040848286,22.73012031866108,0.1136506015933054,0.2273038355456615,0.0002849710690763089,0.0012537011012895684,0.0056073143947126605,0.024668806748398952,0.19449237083430002,0.8556493130960161,0.02566408421216302,0.11290651624625528,39.87313665071,20.719436475425454,27.0,26.0,0.3458047770223227,0.4618449323562285,13.0,13.0,48.333333333333336,33.993463423951894,0.7033130363576253,30.0,160.0,0.0,0.0,0.05,0.63,0.58,-0.15083981122671283,0.2672039107680113,0.34806861022751684,16.0,16.0,38.666666666666664,3.39934634239519,0.08791412954470319,35.0,45.0,0.0,0.0,0.05,0.63,0.58,0.04398743961870265,0.49542924533058275,0.1479544313186712,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,-0.056527687149324546,0.6516258408000689,0.4109580306859578,30.0,6.5
0.001197823123675913,0.354275099928912,0.12551084642964058,0.9324644744222772,-1.0,1.9324644744222772,0.3542771248752538,-0.01619900662377724,0.6888343242285568,53.0,0.265,41.0,0.4440358137273889,25.102456241975236,0.12551228120987618,0.2510256966843388,9.08401607239254e-05,0.00036187594293172305,0.22290589617388842,0.8879803901725303,0.0221855066871887,0.0883794247815542,0.003783130143399281,0.015070688745660346,34.05053063084459,22.42448226386122,19.0,18.0,0.3727762290231996,0.4409211592752652,12.0,12.0,66.81818181818181,34.32946834272583,0.5137743561496383,50.0,175.0,0.0,0.0,0.015,0.75,0.735,-0.3400517756017621,0.28109656450622783,0.6129240319036011,8.0,8.0,53.57142857142857,10.926470386270253,0.2039607805437114,40.0,70.0,0.0,0.0,0.025,0.4,0.375,-0.1776262662452635,0.494681089647527,0.5051936072105381,10.0,10.0,55.55555555555556,5.499719409228703,0.09899494936611665,50.0,65.0,0.0,0.0,0.07,0.57,0.49999999999999994,0.05825574351521045,0.6914518018541168,0.2717038306241332,30.0,1.0909090909090908
-5.39830526594251e-05,0.3855133061837701,0.1486205092447413,0.9980604005467292,-1.0,1.9980604005467293,0.38551330996336725,0.007604426366732748,0.5517267935301788,70.0,0.35,41.0,0.5936792388941067,29.724102431782253,0.14862051215891126,0.29724090433533723,4.7847380255192735e-05,0.00016097172206526377,0.001910868207125543,0.006428685213280393,0.26883690720693026,0.9044411559628192,0.025277608802673865,0.08504081512836616,39.44174859418683,18.806047002229747,29.0,28.0,0.40330672159868475,0.32653085996479275,17.0,17.0,37.8125,11.721874583444407,0.3099999889836537,25.0,80.0,0.0,0.0,0.05,0.655,0.605,-0.1385594830889303,0.29027823597452035,0.3401949983780755,15.0,15.0,35.357142857142854,2.9666513796135985,0.08390529154462703,30.0,40.0,0.0,0.0,0.05,0.545,0.49500000000000005,0.02610063862839784,0.47611359209574433,0.15057975913950336,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,-0.1255828473601064,0.5396838473249086,0.45170622381130576,33.0,8.5
-0.0005293755415509293,0.33687070914783207,0.11348187468176325,0.9234824125672068,-1.0,1.9234824125672068,0.33687112509122424,-0.0431257052443525,0.4755270536863292,68.0,0.34,44.0,0.4897744681505322,22.69643098404545,0.11348215492022724,0.22695942087386894,0.00012564396847648753,0.0005535966206529651,0.00600008168861994,0.02643680382543257,0.19358199555750133,0.8529365942460236,0.025957266319308694,0.11436963580506003,40.79524108227359,21.475625704532767,27.0,26.0,0.35918187000079493,0.45531409146048557,16.0,16.0,46.333333333333336,17.55625877635159,0.3789120599212573,30.0,85.0,0.0,0.0,0.05,0.745,0.695,-0.16510663991477884,0.2826876871481888,0.35923480501062305,17.0,17.0,38.75,3.75,0.0967741935483871,35.0,45.0,0.0,0.0,0.05,0.67,0.62,0.01226624310049735,0.48214606022437045,0.16030351039135138,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,-0.0638218711358476,0.6031597468926791,0.40334581068845654,34.0,8.0
0.0037253131700425535,0.36313782801796773,0.13186908213760712,0.9337154105350763,-1.0,1.9337154105350765,0.36315693590488124,-0.05322658095858093,0.5920541317810826,42.0,0.21,27.0,0.5089171220242468,26.376592019164406,0.13188296009582204,0.2637926380986036,0.0009051690525304062,0.0034313658588490427,0.2427427047228665,0.9202027258247856,0.01662489423695057,0.0630225860375757,0.0026228264194106273,0.009942758210848779,27.362421486314297,23.19505015752382,14.0,12.0,0.35281133638865936,0.4228431652781998,9.0,9.0,82.5,2.5,0.030303030303030304,80.0,85.0,0.0,0.0,0.015,0.675,0.66,-0.5047569635441187,0.2399655152865967,0.8382383274562818,7.0,7.0,82.5,2.5,0.030303030303030304,80.0,85.0,0.0,0.0,0.02,0.515,0.495,-0.48927177869168864,0.445818163125594,0.8824979597154513,7.0,7.0,81.66666666666667,3.72677996249965,0.04563404035713857,75.0,85.0,0.0,0.0,0.025,0.515,0.49,-0.2672761117135729,0.6870190063162398,0.7399425516493179,23.0,1.125
-0.0014672600338882342,0.3834883861831824,0.14706334233738164,0.9868392453051877,-1.0,1.9868392453051877,0.3834911931053811,-0.0006005245270550485,0.4795585012689547,51.0,0.255,33.0,0.5374075913317701,29.41309903787774,0.1470654951893887,0.2941349077105408,0.00022435736873807784,0.0007627702893482867,0.2605835600885884,0.8859321119968405,0.026683510369072568,0.09071861129199953,0.004147860928891482,0.014101899566314708,34.03055465331165,22.697571478095725,19.0,18.0,0.3989734961448484,0.41641420710528865,11.0,11.0,61.5,14.67140075112121,0.23855936180684895,55.0,105.0,0.0,0.0,0.065,0.68,0.615,-0.38991667935784585,0.2838638216773852,0.6682423850305856,10.0,10.0,55.55555555555556,4.969039949999533,0.08944271909999159,50.0,65.0,0.0,0.0,0.07,0.57,0.49999999999999994,-0.19883232931355088,0.4752453857226848,0.49017407899892235,11.0,11.0,55.0,7.0710678118654755,0.128564869306645,45.0,65.0,0.0,0.0,0.075,0.625,0.55,0.008224906210954997,0.6581462161767336,0.28940208732337397,32.0,0.9166666666666666
0.003191542503518121,0.3494285272577137,0.12210029566149473,0.9605425660594187,-1.0,1.9605425660594187,0.3494431020996787,-0.09689666173524811,0.675377775144089,43.0,0.215,35.0,0.4454294455679917,24.4220963210093,0.12211048160504649,0.24424133387474864,0.0009158382293932986,0.0037497266105170563,0.21522388392723732,0.8811935327436782,0.02148273171077783,0.0879569864820623,0.004686671266495736,0.019188690096903403,30.817123042687737,24.107652199663047,14.0,13.0,0.3227829542559145,0.4060516279773943,9.0,9.0,91.875,31.616599674854346,0.344126254964401,75.0,175.0,0.0,0.0,0.02,0.755,0.735,-0.4752088316440084,0.29806782254849856,0.7955029168803683,7.0,7.0,80.0,4.08248290463863,0.05103103630798288,75.0,85.0,0.0,0.0,0.025,0.505,0.48,-0.44581987641500637,0.4547282305124325,0.8376497065665363,4.0,4.0,73.33333333333333,15.456030825826174,0.21076405671581147,60.0,95.0,0.0,0.0,0.03,0.25,0.22,-0.3257520933309017,0.637836506526155,0.7747114103158862,20.0,1.8
0.004278287039383953,0.38105021473584305,0.1451992661502321,0.9306793133870868,-1.0,1.9306793133870868,0.3810742314697013,-0.08361635208315893,0.2628857964469473,53.0,0.265,44.0,0.42946131411809246,29.043513978044697,0.1452175698902235,0.29046977992072787,0.001884032748964928,0.006486157523273105,0.26127009589257355,0.8994742787835945,0.014473049796864323,0.04982635300591865,0.009889846674326453,0.03404776453378632,32.916752733510535,24.964012796949092,17.0,12.0,0.39275139513146534,0.5599950087890216,11.0,11.0,97.5,51.10039138793361,0.5241065783377806,25.0,205.0,0.0,0.0,0.015,0.99,0.975,-0.5352490398962299,0.29774383713043256,0.8726421471241341,9.0,9.0,85.0,4.330127018922194,0.050942670810849335,80.0,95.0,0.0,0.0,0.02,0.7,0.6799999999999999,-0.502422206018994,0.48148923257738924,0.9527284071255763,7.0,7.0,81.66666666666667,18.408935028645434,0.2254155309630053,50.0,110.0,0.0,0.0,0.02,0.51,0.49,-0.3789391720506663,0.667412130075588,0.762223344928101,27.0,1.375
-0.0011038221806624633,0.3442967130190356,0.11854022659571216,0.8555184554709524,-1.0,1.8555184554709525,0.34429848245253514,-0.0640868832818209,0.8854660777368779,61.0,0.305,49.0,0.47244944336228023,23.70828900382373,0.11854144501911865,0.23708527826976852,0.00033294487469048666,0.001404325384434926,0.0041648155639754025,0.017566740510474778,0.208858016130582,0.8809404682008046,0.021443009919637598,0.09044429104617008,40.383241344664626,20.460767493286763,29.0,28.0,0.3072940450090046,0.4158254842866861,15.0,15.0,40.357142857142854,14.325836514379699,0.35497648000232884,30.0,75.0,0.0,0.0,0.08,0.645,0.5650000000000001,-0.12049920522813347,0.2728089194241672,0.29161335176919356,15.0,15.0,35.357142857142854,3.5174492149271805,0.0994834121393546,30.0,40.0,0.0,0.0,0.08,0.575,0.49499999999999994,0.001022112762464329,0.4476323437451551,0.17036521554332282,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.255,0.0,-0.09972884450416356,0.6458295653540043,0.3851177673159398,31.0,7.5
0.0019135871326900237,0.35608695515013805,0.12679791962809644,0.9233852941821934,-1.0,1.9233852941821934,0.3560920968567132,-0.0005877570243897212,0.7229888384289103,50.0,0.25,43.0,0.43335025767483415,25.360316288762164,0.12680158144381082,0.25360604585894053,0.0004620186395551938,0.001821796628736508,0.21856197391115564,0.8618168903849452,0.02564902316383685,0.10113727007907963,0.006504868845963452,0.025649502248130972,35.9370246474869,23.294827657392336,20.0,18.0,0.33592415492906874,0.5316557202272122,12.0,12.0,54.09090909090909,5.1425947722658,0.09507318066373746,45.0,60.0,0.0,0.0,0.02,0.615,0.595,-0.32218821144981563,0.29240249416025255,0.5893328180238618,8.0,8.0,68.57142857142857,33.563828927059234,0.4894725051862805,40.0,125.0,0.0,0.0,0.02,0.5,0.48,-0.18131525594596137,0.49055838530213525,0.49241229473871767,11.0,11.0,54.0,6.6332495807108,0.12283795519834814,45.0,65.0,0.0,0.0,0.075,0.615,0.54,0.04883537802397142,0.6875931600705886,0.272880941385278,31.0,1.0
-0.0005382173871461543,0.36066648478922303,0.13008031325021485,0.9486802792896281,-1.0,1.948680279289628,0.3606668863760169,0.020147544003752054,0.5729226502925568,60.0,0.3,34.0,0.5195258259570249,26.016120585634134,0.13008060292817067,0.2601610442120654,7.230636525893617e-05,0.00027792925512785103,0.2356822361271244,0.9059090178175238,0.02174263700058327,0.08357376123730036,0.002150888204689855,0.008267526025571478,32.038350561555944,19.64134277178331,20.0,20.0,0.32888113596855156,0.3871253689149335,10.0,10.0,57.22222222222222,17.4977952755818,0.3057867135538567,45.0,105.0,0.0,0.0,0.065,0.58,0.5149999999999999,-0.30145974470260406,0.29857919492707846,0.57977361901157,8.0,8.0,57.857142857142854,21.523598819027665,0.37201281909430534,45.0,110.0,0.0,0.0,0.065,0.47,0.40499999999999997,-0.15524820338645362,0.49396388137556047,0.424140110766654,12.0,12.0,50.90909090909091,5.567022142689041,0.1093522206599633,40.0,60.0,0.0,0.0,0.07,0.63,0.56,0.038485869237622775,0.5774997645451527,0.20416147658067993,30.0,0.7692307692307693
0.002381966708065673,0.3351253630270372,0.11230900894400347,0.9339471368537283,-1.0,1.9339471368537282,0.33513382805888425,-0.07264053749557571,0.780265834651356,50.0,0.25,29.0,0.44947377826041196,22.46293654188036,0.1123146827094018,0.22464069684229693,0.000374151475731578,0.0016655551768862509,0.1925203763277495,0.8570146858883805,0.027358002088666317,0.12178560012077294,0.0038402095859761385,0.01709489704335527,29.877139307638135,22.36652869610214,16.0,14.0,0.29600723950048846,0.40686636410693205,8.0,8.0,75.71428571428571,1.7496355305594127,0.023108393799841302,75.0,80.0,0.0,0.0,0.01,0.54,0.53,-0.41384443429389967,0.2904478777807382,0.7278267108047513,6.0,6.0,75.0,3.1622776601683795,0.04216370213557839,70.0,80.0,0.0,0.0,0.015,0.39,0.375,-0.38173373509961595,0.44917635580073706,0.7535806111103359,7.0,7.0,72.5,12.5,0.1724137931034483,55.0,90.0,0.0,0.0,0.02,0.455,0.435,-0.2608053486606352,0.6995181794156088,0.5455748928730915,21.0,1.0
-0.0002070381368445706,0.3816289687883898,0.1456406698184898,0.8962199238364903,-1.0,1.8962199238364903,0.3816290249486796,0.002924541442616664,0.34203504195967316,59.0,0.295,50.0,0.495573596821658,29.128142536655986,0.14564071268327994,0.29127962393721124,0.000328777367254714,0.0011287345221673054,0.011871219194856755,0.04075540551144145,0.24956295599633385,0.8567813722680854,0.0279279216446467,0.09588010742927518,38.525397294382316,20.260175229267833,27.0,26.0,0.3680965427673481,0.43553634053287976,17.0,17.0,57.8125,44.19306895600259,0.7644206522119367,30.0,195.0,0.0,0.0,0.01,0.935,0.925,-0.19094706586690216,0.2966509973195812,0.3919017850761419,16.0,16.0,39.0,3.7416573867739413,0.09593993299420363,35.0,45.0,0.0,0.0,0.05,0.635,0.585,0.02731800986309261,0.4541414948336443,0.188326454276368,3.0,3.0,82.5,2.5,0.030303030303030304,80.0,85.0,0.0,0.0,0.05,0.215,0.16499999999999998,-0.13820791227786644,0.6934205575923342,0.46377051515039075,36.0,4.25
